tile_id,image_path,status
s80_x254989.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254989.058_y3364804.565.png,ok
s80_x254989.058_y3364864.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254989.058_y3364864.565.png,ok
s80_x254989.058_y3364924.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254989.058_y3364924.565.png,ok
s80_x254989.058_y3364984.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254989.058_y3364984.565.png,ok
s80_x254989.058_y3365044.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x254989.058_y3365044.565.png,ok
s80_x255049.058_y3364444.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364444.565.png,ok
s80_x255049.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364504.565.png,ok
s80_x255049.058_y3364564.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364564.565.png,ok
s80_x255049.058_y3364624.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364624.565.png,ok
s80_x255049.058_y3364684.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364684.565.png,ok
s80_x255049.058_y3364744.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364744.565.png,ok
s80_x255049.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364804.565.png,ok
s80_x255049.058_y3364864.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364864.565.png,ok
s80_x255049.058_y3364924.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364924.565.png,ok
s80_x255049.058_y3364984.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3364984.565.png,ok
s80_x255049.058_y3365044.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255049.058_y3365044.565.png,ok
s80_x255109.058_y3364444.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364444.565.png,ok
s80_x255109.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364504.565.png,ok
s80_x255109.058_y3364564.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364564.565.png,ok
s80_x255109.058_y3364624.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364624.565.png,ok
s80_x255109.058_y3364684.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364684.565.png,ok
s80_x255109.058_y3364744.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364744.565.png,ok
s80_x255109.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364804.565.png,ok
s80_x255109.058_y3364864.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364864.565.png,ok
s80_x255109.058_y3364924.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364924.565.png,ok
s80_x255109.058_y3364984.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3364984.565.png,ok
s80_x255109.058_y3365044.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255109.058_y3365044.565.png,ok
s80_x255169.058_y3364444.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364444.565.png,ok
s80_x255169.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364504.565.png,ok
s80_x255169.058_y3364564.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364564.565.png,ok
s80_x255169.058_y3364624.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364624.565.png,ok
s80_x255169.058_y3364684.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364684.565.png,ok
s80_x255169.058_y3364744.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364744.565.png,ok
s80_x255169.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364804.565.png,ok
s80_x255169.058_y3364864.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364864.565.png,ok
s80_x255169.058_y3364924.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364924.565.png,ok
s80_x255169.058_y3364984.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3364984.565.png,ok
s80_x255169.058_y3365044.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255169.058_y3365044.565.png,ok
s120_x254649.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3364464.565.png,ok
s120_x254649.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3364554.565.png,ok
s120_x254649.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3364644.565.png,ok
s120_x254649.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3364734.565.png,ok
s120_x254649.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3364824.565.png,ok
s120_x254649.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3364914.565.png,ok
s120_x254649.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254649.058_y3365004.565.png,ok
s120_x254739.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3364464.565.png,ok
s120_x254739.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3364554.565.png,ok
s120_x254739.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3364644.565.png,ok
s120_x254739.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3364734.565.png,ok
s120_x254739.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3364824.565.png,ok
s120_x254739.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3364914.565.png,ok
s120_x254739.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254739.058_y3365004.565.png,ok
s120_x254829.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3364464.565.png,ok
s120_x254829.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3364554.565.png,ok
s120_x254829.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3364644.565.png,ok
s120_x254829.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3364734.565.png,ok
s120_x254829.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3364824.565.png,ok
s120_x254829.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3364914.565.png,ok
s120_x254829.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254829.058_y3365004.565.png,ok
s120_x254919.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3364464.565.png,ok
s120_x254919.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3364554.565.png,ok
s120_x254919.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3364644.565.png,ok
s120_x254919.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3364734.565.png,ok
s120_x254919.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3364824.565.png,ok
s120_x254919.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3364914.565.png,ok
s120_x254919.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x254919.058_y3365004.565.png,ok
s120_x255009.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3364464.565.png,ok
s120_x255009.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3364554.565.png,ok
s120_x255009.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3364644.565.png,ok
s120_x255009.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3364734.565.png,ok
s120_x255009.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3364824.565.png,ok
s120_x255009.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3364914.565.png,ok
s120_x255009.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255009.058_y3365004.565.png,ok
s120_x255099.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3364464.565.png,ok
s120_x255099.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3364554.565.png,ok
s120_x255099.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3364644.565.png,ok
s120_x255099.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3364734.565.png,ok
s120_x255099.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3364824.565.png,ok
s120_x255099.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3364914.565.png,ok
s120_x255099.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255099.058_y3365004.565.png,ok
s120_x255189.058_y3364464.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3364464.565.png,ok
s120_x255189.058_y3364554.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3364554.565.png,ok
s120_x255189.058_y3364644.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3364644.565.png,ok
s120_x255189.058_y3364734.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3364734.565.png,ok
s120_x255189.058_y3364824.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3364824.565.png,ok
s120_x255189.058_y3364914.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3364914.565.png,ok
s120_x255189.058_y3365004.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s120_x255189.058_y3365004.565.png,ok
s200_x254689.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254689.058_y3364504.565.png,ok
s200_x254689.058_y3364654.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254689.058_y3364654.565.png,ok
s200_x254689.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254689.058_y3364804.565.png,ok
s200_x254689.058_y3364954.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254689.058_y3364954.565.png,ok
s200_x254689.058_y3365104.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254689.058_y3365104.565.png,ok
s200_x254839.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254839.058_y3364504.565.png,ok
s200_x254839.058_y3364654.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254839.058_y3364654.565.png,ok
s200_x254839.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254839.058_y3364804.565.png,ok
s200_x254839.058_y3364954.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254839.058_y3364954.565.png,ok
s200_x254839.058_y3365104.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254839.058_y3365104.565.png,ok
s200_x254989.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254989.058_y3364504.565.png,ok
s200_x254989.058_y3364654.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254989.058_y3364654.565.png,ok
s200_x254989.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254989.058_y3364804.565.png,ok
s200_x254989.058_y3364954.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254989.058_y3364954.565.png,ok
s200_x254989.058_y3365104.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x254989.058_y3365104.565.png,ok
s200_x255139.058_y3364504.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255139.058_y3364504.565.png,ok
s200_x255139.058_y3364654.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255139.058_y3364654.565.png,ok
s200_x255139.058_y3364804.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255139.058_y3364804.565.png,ok
s200_x255139.058_y3364954.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255139.058_y3364954.565.png,ok
s200_x255139.058_y3365104.565,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x255139.058_y3365104.565.png,ok
s80_x255157.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364432.665.png,ok
s80_x255157.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364492.665.png,ok
s80_x255157.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364552.665.png,ok
s80_x255157.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364612.665.png,ok
s80_x255157.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364672.665.png,ok
s80_x255157.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364732.665.png,ok
s80_x255157.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364792.665.png,ok
s80_x255157.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364852.665.png,ok
s80_x255157.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364912.665.png,ok
s80_x255157.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3364972.665.png,ok
s80_x255157.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255157.051_y3365032.665.png,ok
s80_x255217.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364432.665.png,ok
s80_x255217.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364492.665.png,ok
s80_x255217.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364552.665.png,ok
s80_x255217.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364612.665.png,ok
s80_x255217.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364672.665.png,ok
s80_x255217.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364732.665.png,ok
s80_x255217.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364792.665.png,ok
s80_x255217.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364852.665.png,ok
s80_x255217.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364912.665.png,ok
s80_x255217.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3364972.665.png,ok
s80_x255217.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255217.051_y3365032.665.png,ok
s80_x255277.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364432.665.png,ok
s80_x255277.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364492.665.png,ok
s80_x255277.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364552.665.png,ok
s80_x255277.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364612.665.png,ok
s80_x255277.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364672.665.png,ok
s80_x255277.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364732.665.png,ok
s80_x255277.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364792.665.png,ok
s80_x255277.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364852.665.png,ok
s80_x255277.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364912.665.png,ok
s80_x255277.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3364972.665.png,ok
s80_x255277.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255277.051_y3365032.665.png,ok
s80_x255337.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364432.665.png,ok
s80_x255337.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364492.665.png,ok
s80_x255337.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364552.665.png,ok
s80_x255337.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364612.665.png,ok
s80_x255337.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364672.665.png,ok
s80_x255337.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364732.665.png,ok
s80_x255337.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364792.665.png,ok
s80_x255337.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364852.665.png,ok
s80_x255337.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364912.665.png,ok
s80_x255337.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364972.665.png,ok
s80_x255337.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3365032.665.png,ok
s80_x255397.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364432.665.png,ok
s80_x255397.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364492.665.png,ok
s80_x255397.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364552.665.png,ok
s80_x255397.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364612.665.png,ok
s80_x255397.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364672.665.png,ok
s80_x255397.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364732.665.png,ok
s80_x255397.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364792.665.png,ok
s80_x255397.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364852.665.png,ok
s80_x255397.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364912.665.png,ok
s80_x255397.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364972.665.png,ok
s80_x255397.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3365032.665.png,ok
s80_x255457.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364432.665.png,ok
s80_x255457.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364492.665.png,ok
s80_x255457.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364552.665.png,ok
s80_x255457.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364612.665.png,ok
s80_x255457.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364672.665.png,ok
s80_x255457.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364732.665.png,ok
s80_x255457.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364792.665.png,ok
s80_x255457.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364852.665.png,ok
s80_x255457.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364912.665.png,ok
s80_x255457.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364972.665.png,ok
s80_x255457.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3365032.665.png,ok
s80_x255517.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364432.665.png,ok
s80_x255517.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364492.665.png,ok
s80_x255517.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364552.665.png,ok
s80_x255517.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364612.665.png,ok
s80_x255517.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364672.665.png,ok
s80_x255517.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364732.665.png,ok
s80_x255517.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364792.665.png,ok
s80_x255517.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364852.665.png,ok
s80_x255517.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364912.665.png,ok
s80_x255517.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364972.665.png,ok
s80_x255517.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3365032.665.png,ok
s80_x255577.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364432.665.png,ok
s80_x255577.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364492.665.png,ok
s80_x255577.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364552.665.png,ok
s80_x255577.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364612.665.png,ok
s80_x255577.051_y3364672.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364672.665.png,ok
s80_x255577.051_y3364732.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364732.665.png,ok
s80_x255577.051_y3364792.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364792.665.png,ok
s80_x255577.051_y3364852.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364852.665.png,ok
s80_x255577.051_y3364912.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364912.665.png,ok
s80_x255577.051_y3364972.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364972.665.png,ok
s80_x255577.051_y3365032.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3365032.665.png,ok
s80_x255637.051_y3364432.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364432.665.png,ok
s80_x255637.051_y3364492.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364492.665.png,ok
s80_x255637.051_y3364552.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364552.665.png,ok
s80_x255637.051_y3364612.665,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364612.665.png,ok
