tile_id,scale_level_m,tile_size_m,image_path,source_tif,pixel_col_off,pixel_row_off,pixel_width,pixel_height,native_width,native_height,gsd_x_m_per_px,gsd_y_m_per_px,center_x,center_y,min_x,min_y,max_x,max_y,affine
cw_s200_x254983.721_y3364052.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364052.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,10977,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364052.516620819457,254883.721025345556,3363952.516620819457,255083.721025345556,3364152.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3364152.5166208195]"
cw_s200_x254983.721_y3364202.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364202.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,9906,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364202.516620819457,254883.721025345556,3364102.516620819457,255083.721025345556,3364302.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3364302.5166208195]"
cw_s200_x254983.721_y3364352.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364352.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,8835,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364352.516620819457,254883.721025345556,3364252.516620819457,255083.721025345556,3364452.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3364452.5166208195]"
cw_s200_x254983.721_y3364502.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364502.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,7764,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364502.516620819457,254883.721025345556,3364402.516620819457,255083.721025345556,3364602.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3364602.5166208195]"
cw_s200_x254983.721_y3364652.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364652.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,6693,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364652.516620819457,254883.721025345556,3364552.516620819457,255083.721025345556,3364752.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3364752.5166208195]"
cw_s200_x254983.721_y3364802.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364802.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,5622,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364802.516620819457,254883.721025345556,3364702.516620819457,255083.721025345556,3364902.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3364902.5166208195]"
cw_s200_x254983.721_y3364952.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3364952.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,4551,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3364952.516620819457,254883.721025345556,3364852.516620819457,255083.721025345556,3365052.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3365052.5166208195]"
cw_s200_x254983.721_y3365102.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3365102.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,3480,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3365102.516620819457,254883.721025345556,3365002.516620819457,255083.721025345556,3365202.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3365202.5166208195]"
cw_s200_x254983.721_y3365252.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x254983.721_y3365252.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,10710,2409,1428,1428,1428,1428,0.140056022409,0.140056022409,254983.721025345556,3365252.516620819457,254883.721025345556,3365152.516620819457,255083.721025345556,3365352.516620819457,"[0.1400560224089636, 0.0, 254883.72102534556, 0.0, -0.1400560224089636, 3365352.5166208195]"
cw_s200_x255133.721_y3363902.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3363902.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,12048,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3363902.516620819457,255033.721025345556,3363802.516620819457,255233.721025345556,3364002.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364002.5166208195]"
cw_s200_x255133.721_y3364052.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364052.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,10977,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364052.516620819457,255033.721025345556,3363952.516620819457,255233.721025345556,3364152.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364152.5166208195]"
cw_s200_x255133.721_y3364202.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364202.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,9906,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364202.516620819457,255033.721025345556,3364102.516620819457,255233.721025345556,3364302.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364302.5166208195]"
cw_s200_x255133.721_y3364352.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364352.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,8835,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364352.516620819457,255033.721025345556,3364252.516620819457,255233.721025345556,3364452.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364452.5166208195]"
cw_s200_x255133.721_y3364502.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364502.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,7764,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364502.516620819457,255033.721025345556,3364402.516620819457,255233.721025345556,3364602.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364602.5166208195]"
cw_s200_x255133.721_y3364652.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364652.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,6693,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364652.516620819457,255033.721025345556,3364552.516620819457,255233.721025345556,3364752.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364752.5166208195]"
cw_s200_x255133.721_y3364802.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364802.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,5622,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364802.516620819457,255033.721025345556,3364702.516620819457,255233.721025345556,3364902.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3364902.5166208195]"
cw_s200_x255133.721_y3364952.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3364952.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,4551,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3364952.516620819457,255033.721025345556,3364852.516620819457,255233.721025345556,3365052.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3365052.5166208195]"
cw_s200_x255133.721_y3365102.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3365102.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,3480,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3365102.516620819457,255033.721025345556,3365002.516620819457,255233.721025345556,3365202.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3365202.5166208195]"
cw_s200_x255133.721_y3365252.517,200,200.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s200_x255133.721_y3365252.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,11781,2409,1428,1428,1428,1428,0.140056022409,0.140056022409,255133.721025345556,3365252.516620819457,255033.721025345556,3365152.516620819457,255233.721025345556,3365352.516620819457,"[0.1400560224089636, 0.0, 255033.72102534556, 0.0, -0.1400560224089636, 3365352.5166208195]"
cw_s300_x253983.721_y3364102.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x253983.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,3213,10263,2142,2142,2142,2142,0.140056022409,0.140056022409,253983.721025345556,3364102.516620819457,253833.721025345556,3363952.516620819457,254133.721025345556,3364252.516620819457,"[0.1400560224089636, 0.0, 253833.72102534556, 0.0, -0.1400560224089636, 3364252.5166208195]"
cw_s300_x253983.721_y3364327.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x253983.721_y3364327.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,3213,8657,2142,2142,2142,2142,0.140056022409,0.140056022409,253983.721025345556,3364327.516620819457,253833.721025345556,3364177.516620819457,254133.721025345556,3364477.516620819457,"[0.1400560224089636, 0.0, 253833.72102534556, 0.0, -0.1400560224089636, 3364477.5166208195]"
cw_s300_x253983.721_y3364552.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x253983.721_y3364552.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,3213,7050,2142,2142,2142,2142,0.140056022409,0.140056022409,253983.721025345556,3364552.516620819457,253833.721025345556,3364402.516620819457,254133.721025345556,3364702.516620819457,"[0.1400560224089636, 0.0, 253833.72102534556, 0.0, -0.1400560224089636, 3364702.5166208195]"
cw_s300_x253983.721_y3364777.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x253983.721_y3364777.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,3213,5443,2142,2142,2142,2142,0.140056022409,0.140056022409,253983.721025345556,3364777.516620819457,253833.721025345556,3364627.516620819457,254133.721025345556,3364927.516620819457,"[0.1400560224089636, 0.0, 253833.72102534556, 0.0, -0.1400560224089636, 3364927.5166208195]"
cw_s300_x253983.721_y3365002.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x253983.721_y3365002.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,3213,3837,2142,2142,2142,2142,0.140056022409,0.140056022409,253983.721025345556,3365002.516620819457,253833.721025345556,3364852.516620819457,254133.721025345556,3365152.516620819457,"[0.1400560224089636, 0.0, 253833.72102534556, 0.0, -0.1400560224089636, 3365152.5166208195]"
cw_s300_x253983.721_y3365227.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x253983.721_y3365227.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,3213,2230,2142,2142,2142,2142,0.140056022409,0.140056022409,253983.721025345556,3365227.516620819457,253833.721025345556,3365077.516620819457,254133.721025345556,3365377.516620819457,"[0.1400560224089636, 0.0, 253833.72102534556, 0.0, -0.1400560224089636, 3365377.5166208195]"
cw_s300_x254208.721_y3364102.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254208.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,4819,10263,2142,2142,2142,2142,0.140056022409,0.140056022409,254208.721025345556,3364102.516620819457,254058.721025345556,3363952.516620819457,254358.721025345556,3364252.516620819457,"[0.1400560224089636, 0.0, 254058.72102534556, 0.0, -0.1400560224089636, 3364252.5166208195]"
cw_s300_x254208.721_y3364327.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254208.721_y3364327.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,4819,8657,2142,2142,2142,2142,0.140056022409,0.140056022409,254208.721025345556,3364327.516620819457,254058.721025345556,3364177.516620819457,254358.721025345556,3364477.516620819457,"[0.1400560224089636, 0.0, 254058.72102534556, 0.0, -0.1400560224089636, 3364477.5166208195]"
cw_s300_x254208.721_y3364552.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254208.721_y3364552.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,4819,7050,2142,2142,2142,2142,0.140056022409,0.140056022409,254208.721025345556,3364552.516620819457,254058.721025345556,3364402.516620819457,254358.721025345556,3364702.516620819457,"[0.1400560224089636, 0.0, 254058.72102534556, 0.0, -0.1400560224089636, 3364702.5166208195]"
cw_s300_x254208.721_y3364777.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254208.721_y3364777.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,4819,5443,2142,2142,2142,2142,0.140056022409,0.140056022409,254208.721025345556,3364777.516620819457,254058.721025345556,3364627.516620819457,254358.721025345556,3364927.516620819457,"[0.1400560224089636, 0.0, 254058.72102534556, 0.0, -0.1400560224089636, 3364927.5166208195]"
cw_s300_x254208.721_y3365002.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254208.721_y3365002.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,4819,3837,2142,2142,2142,2142,0.140056022409,0.140056022409,254208.721025345556,3365002.516620819457,254058.721025345556,3364852.516620819457,254358.721025345556,3365152.516620819457,"[0.1400560224089636, 0.0, 254058.72102534556, 0.0, -0.1400560224089636, 3365152.5166208195]"
cw_s300_x254208.721_y3365227.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254208.721_y3365227.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,4819,2230,2142,2142,2142,2142,0.140056022409,0.140056022409,254208.721025345556,3365227.516620819457,254058.721025345556,3365077.516620819457,254358.721025345556,3365377.516620819457,"[0.1400560224089636, 0.0, 254058.72102534556, 0.0, -0.1400560224089636, 3365377.5166208195]"
cw_s300_x254433.721_y3364102.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254433.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,6426,10263,2142,2142,2142,2142,0.140056022409,0.140056022409,254433.721025345556,3364102.516620819457,254283.721025345556,3363952.516620819457,254583.721025345556,3364252.516620819457,"[0.1400560224089636, 0.0, 254283.72102534556, 0.0, -0.1400560224089636, 3364252.5166208195]"
cw_s300_x254433.721_y3364327.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254433.721_y3364327.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,6426,8657,2142,2142,2142,2142,0.140056022409,0.140056022409,254433.721025345556,3364327.516620819457,254283.721025345556,3364177.516620819457,254583.721025345556,3364477.516620819457,"[0.1400560224089636, 0.0, 254283.72102534556, 0.0, -0.1400560224089636, 3364477.5166208195]"
cw_s300_x254433.721_y3364552.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254433.721_y3364552.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,6426,7050,2142,2142,2142,2142,0.140056022409,0.140056022409,254433.721025345556,3364552.516620819457,254283.721025345556,3364402.516620819457,254583.721025345556,3364702.516620819457,"[0.1400560224089636, 0.0, 254283.72102534556, 0.0, -0.1400560224089636, 3364702.5166208195]"
cw_s300_x254433.721_y3364777.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254433.721_y3364777.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,6426,5443,2142,2142,2142,2142,0.140056022409,0.140056022409,254433.721025345556,3364777.516620819457,254283.721025345556,3364627.516620819457,254583.721025345556,3364927.516620819457,"[0.1400560224089636, 0.0, 254283.72102534556, 0.0, -0.1400560224089636, 3364927.5166208195]"
cw_s300_x254433.721_y3365002.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254433.721_y3365002.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,6426,3837,2142,2142,2142,2142,0.140056022409,0.140056022409,254433.721025345556,3365002.516620819457,254283.721025345556,3364852.516620819457,254583.721025345556,3365152.516620819457,"[0.1400560224089636, 0.0, 254283.72102534556, 0.0, -0.1400560224089636, 3365152.5166208195]"
cw_s300_x254433.721_y3365227.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254433.721_y3365227.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,6426,2230,2142,2142,2142,2142,0.140056022409,0.140056022409,254433.721025345556,3365227.516620819457,254283.721025345556,3365077.516620819457,254583.721025345556,3365377.516620819457,"[0.1400560224089636, 0.0, 254283.72102534556, 0.0, -0.1400560224089636, 3365377.5166208195]"
cw_s300_x254658.721_y3364102.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254658.721_y3364102.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,8033,10263,2142,2142,2142,2142,0.140056022409,0.140056022409,254658.721025345556,3364102.516620819457,254508.721025345556,3363952.516620819457,254808.721025345556,3364252.516620819457,"[0.1400560224089636, 0.0, 254508.72102534556, 0.0, -0.1400560224089636, 3364252.5166208195]"
cw_s300_x254658.721_y3364327.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254658.721_y3364327.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,8033,8657,2142,2142,2142,2142,0.140056022409,0.140056022409,254658.721025345556,3364327.516620819457,254508.721025345556,3364177.516620819457,254808.721025345556,3364477.516620819457,"[0.1400560224089636, 0.0, 254508.72102534556, 0.0, -0.1400560224089636, 3364477.5166208195]"
cw_s300_x254658.721_y3364552.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254658.721_y3364552.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,8033,7050,2142,2142,2142,2142,0.140056022409,0.140056022409,254658.721025345556,3364552.516620819457,254508.721025345556,3364402.516620819457,254808.721025345556,3364702.516620819457,"[0.1400560224089636, 0.0, 254508.72102534556, 0.0, -0.1400560224089636, 3364702.5166208195]"
cw_s300_x254658.721_y3364777.517,300,300.000,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/candidate_library/tiles_native/cw_s300_x254658.721_y3364777.517.png,/mnt/d/aiproject/imagematch/new3output/nadir_009010_caiwangcun_domdsm_fullreplace_gate_2026-04-20/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,8033,5443,2142,2142,2142,2142,0.140056022409,0.140056022409,254658.721025345556,3364777.516620819457,254508.721025345556,3364627.516620819457,254808.721025345556,3364927.516620819457,"[0.1400560224089636, 0.0, 254508.72102534556, 0.0, -0.1400560224089636, 3364927.5166208195]"
