query_id,tile_id,tile_size_m,source_tif,image_path,center_x,center_y,min_x,min_y,max_x,max_y,intersects_truth_radius,distance_point_to_tile_m,distance_tile_center_to_query_m,contains_query_point
q_020,s80_x254594.835_y3365185.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365185.528.png,254594.83531152448,3365185.5278006354,254554.83531152448,3365145.5278006354,254634.83531152448,3365225.5278006354,1,42.769,83.070,0
q_020,s80_x254594.835_y3365245.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365245.528.png,254594.83531152448,3365245.5278006354,254554.83531152448,3365205.5278006354,254634.83531152448,3365285.5278006354,1,0.000,23.839,1
q_020,s80_x254594.835_y3365305.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365305.528.png,254594.83531152448,3365305.5278006354,254554.83531152448,3365265.5278006354,254634.83531152448,3365345.5278006354,1,0.000,37.894,1
q_020,s80_x254654.835_y3365185.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365185.528.png,254654.83531152448,3365185.5278006354,254614.83531152448,3365145.5278006354,254694.83531152448,3365225.5278006354,1,44.684,98.252,0
q_020,s80_x254654.835_y3365245.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365245.528.png,254654.83531152448,3365245.5278006354,254614.83531152448,3365205.5278006354,254694.83531152448,3365285.5278006354,1,12.940,57.629,0
q_020,s80_x254654.835_y3365305.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365305.528.png,254654.83531152448,3365305.5278006354,254614.83531152448,3365265.5278006354,254694.83531152448,3365345.5278006354,1,12.940,64.721,0
q_020,s120_x254494.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254494.835_y3365265.528.png,254494.83531152448,3365265.5278006354,254434.83531152448,3365205.5278006354,254554.83531152448,3365325.5278006354,1,47.060,107.095,0
q_020,s120_x254584.835_y3365175.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365175.528.png,254584.83531152448,3365175.5278006354,254524.83531152448,3365115.5278006354,254644.83531152448,3365235.5278006354,1,32.769,94.325,0
q_020,s120_x254584.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365265.528.png,254584.83531152448,3365265.5278006354,254524.83531152448,3365205.5278006354,254644.83531152448,3365325.5278006354,1,0.000,17.283,1
q_020,s120_x254584.835_y3365355.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365355.528.png,254584.83531152448,3365355.5278006354,254524.83531152448,3365295.5278006354,254644.83531152448,3365415.5278006354,1,27.231,88.883,0
q_020,s120_x254674.835_y3365175.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365175.528.png,254674.83531152448,3365175.5278006354,254614.83531152448,3365115.5278006354,254734.83531152448,3365235.5278006354,1,35.232,118.010,0
q_020,s120_x254674.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365265.528.png,254674.83531152448,3365265.5278006354,254614.83531152448,3365205.5278006354,254734.83531152448,3365325.5278006354,1,12.940,72.993,0
q_020,s120_x254674.835_y3365355.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365355.528.png,254674.83531152448,3365355.5278006354,254614.83531152448,3365295.5278006354,254734.83531152448,3365415.5278006354,1,30.149,113.708,0
q_020,s200_x254474.835_y3365275.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254474.835_y3365275.528.png,254474.83531152448,3365275.5278006354,254374.83531152448,3365175.5278006354,254574.83531152448,3365375.5278006354,1,27.060,127.265,0
q_020,s200_x254624.835_y3365125.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254624.835_y3365125.528.png,254624.83531152448,3365125.5278006354,254524.83531152448,3365025.5278006354,254724.83531152448,3365225.5278006354,1,42.769,144.600,0
q_020,s200_x254624.835_y3365275.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254624.835_y3365275.528.png,254624.83531152448,3365275.5278006354,254524.83531152448,3365175.5278006354,254724.83531152448,3365375.5278006354,1,0.000,24.053,1
q_020,s80_x254642.800_y3365233.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365233.601.png,254642.80039608278,3365233.6009922293,254602.80039608278,3365193.6009922293,254682.80039608278,3365273.6009922293,1,0.905,53.638,0
q_020,s80_x254642.800_y3365293.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365293.601.png,254642.80039608278,3365293.6009922293,254602.80039608278,3365253.6009922293,254682.80039608278,3365333.6009922293,1,0.905,48.099,0
q_020,s80_x254642.800_y3365353.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365353.601.png,254642.80039608278,3365353.6009922293,254602.80039608278,3365313.6009922293,254682.80039608278,3365393.6009922293,1,45.313,94.605,0
q_020,s120_x254662.800_y3365163.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365163.601.png,254662.80039608278,3365163.6009922293,254602.80039608278,3365103.6009922293,254722.80039608278,3365223.6009922293,1,44.705,121.123,0
q_020,s120_x254662.800_y3365253.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365253.601.png,254662.80039608278,3365253.6009922293,254602.80039608278,3365193.6009922293,254722.80039608278,3365313.6009922293,1,0.905,62.653,0
q_020,s120_x254662.800_y3365343.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365343.601.png,254662.80039608278,3365343.6009922293,254602.80039608278,3365283.6009922293,254722.80039608278,3365403.6009922293,1,15.331,96.851,0
q_020,s200_x254702.800_y3365263.601,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254702.800_y3365263.601.png,254702.80039608278,3365263.6009922293,254602.80039608278,3365163.6009922293,254802.80039608278,3365363.6009922293,1,0.905,101.015,0
q_020,s200_x254702.800_y3365413.601,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254702.800_y3365413.601.png,254702.80039608278,3365413.6009922293,254602.80039608278,3365313.6009922293,254802.80039608278,3365513.6009922293,1,45.313,176.904,0
q_021,s80_x254594.835_y3365245.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365245.528.png,254594.83531152448,3365245.5278006354,254554.83531152448,3365205.5278006354,254634.83531152448,3365285.5278006354,1,6.179,62.391,0
q_021,s80_x254594.835_y3365305.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365305.528.png,254594.83531152448,3365305.5278006354,254554.83531152448,3365265.5278006354,254634.83531152448,3365345.5278006354,1,5.628,48.850,0
q_021,s80_x254594.835_y3365365.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365365.528.png,254594.83531152448,3365365.5278006354,254554.83531152448,3365325.5278006354,254634.83531152448,3365405.5278006354,1,37.868,89.889,0
q_021,s80_x254654.835_y3365245.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365245.528.png,254654.83531152448,3365245.5278006354,254614.83531152448,3365205.5278006354,254694.83531152448,3365285.5278006354,1,2.552,44.914,0
q_021,s80_x254654.835_y3365305.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365305.528.png,254654.83531152448,3365305.5278006354,254614.83531152448,3365265.5278006354,254694.83531152448,3365345.5278006354,1,0.000,22.605,1
q_021,s80_x254654.835_y3365365.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365365.528.png,254654.83531152448,3365365.5278006354,254614.83531152448,3365325.5278006354,254694.83531152448,3365405.5278006354,1,37.448,78.770,0
q_021,s120_x254584.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365265.528.png,254584.83531152448,3365265.5278006354,254524.83531152448,3365205.5278006354,254644.83531152448,3365325.5278006354,1,0.000,60.025,1
q_021,s120_x254584.835_y3365355.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365355.528.png,254584.83531152448,3365355.5278006354,254524.83531152448,3365295.5278006354,254644.83531152448,3365415.5278006354,1,7.448,87.428,0
q_021,s120_x254674.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365265.528.png,254674.83531152448,3365265.5278006354,254614.83531152448,3365205.5278006354,254734.83531152448,3365325.5278006354,1,0.000,41.110,1
q_021,s120_x254674.835_y3365355.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365355.528.png,254674.83531152448,3365355.5278006354,254614.83531152448,3365295.5278006354,254734.83531152448,3365415.5278006354,1,7.448,75.701,0
q_021,s200_x254624.835_y3365275.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254624.835_y3365275.528.png,254624.83531152448,3365275.5278006354,254524.83531152448,3365175.5278006354,254724.83531152448,3365375.5278006354,1,0.000,20.045,1
q_021,s200_x254624.835_y3365425.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254624.835_y3365425.528.png,254624.83531152448,3365425.5278006354,254524.83531152448,3365325.5278006354,254724.83531152448,3365525.5278006354,1,37.448,138.333,0
q_021,s80_x254642.800_y3365233.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365233.601.png,254642.80039608278,3365233.6009922293,254602.80039608278,3365193.6009922293,254682.80039608278,3365273.6009922293,1,14.479,54.529,0
q_021,s80_x254642.800_y3365293.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365293.601.png,254642.80039608278,3365293.6009922293,254602.80039608278,3365253.6009922293,254682.80039608278,3365333.6009922293,1,0.000,5.995,1
q_021,s80_x254642.800_y3365353.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365353.601.png,254642.80039608278,3365353.6009922293,254602.80039608278,3365313.6009922293,254682.80039608278,3365393.6009922293,1,25.521,65.563,0
q_021,s80_x254702.800_y3365233.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254702.800_y3365233.601.png,254702.80039608278,3365233.6009922293,254662.80039608278,3365193.6009922293,254742.80039608278,3365273.6009922293,1,26.620,82.788,0
q_021,s80_x254702.800_y3365293.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254702.800_y3365293.601.png,254702.80039608278,3365293.6009922293,254662.80039608278,3365253.6009922293,254742.80039608278,3365333.6009922293,1,22.337,62.581,0
q_021,s80_x254702.800_y3365353.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254702.800_y3365353.601.png,254702.80039608278,3365353.6009922293,254662.80039608278,3365313.6009922293,254742.80039608278,3365393.6009922293,1,33.916,90.438,0
q_021,s120_x254662.800_y3365253.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365253.601.png,254662.80039608278,3365253.6009922293,254602.80039608278,3365193.6009922293,254722.80039608278,3365313.6009922293,1,0.000,41.082,1
q_021,s120_x254662.800_y3365343.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365343.601.png,254662.80039608278,3365343.6009922293,254602.80039608278,3365283.6009922293,254722.80039608278,3365403.6009922293,1,0.000,59.846,1
q_021,s200_x254702.800_y3365263.601,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254702.800_y3365263.601.png,254702.80039608278,3365263.6009922293,254602.80039608278,3365163.6009922293,254802.80039608278,3365363.6009922293,1,0.000,66.971,1
q_021,s200_x254702.800_y3365413.601,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254702.800_y3365413.601.png,254702.80039608278,3365413.6009922293,254602.80039608278,3365313.6009922293,254802.80039608278,3365513.6009922293,1,25.521,140.148,0
q_022,s80_x254594.835_y3365245.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365245.528.png,254594.83531152448,3365245.5278006354,254554.83531152448,3365205.5278006354,254634.83531152448,3365285.5278006354,1,37.368,92.867,0
q_022,s80_x254594.835_y3365305.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365305.528.png,254594.83531152448,3365305.5278006354,254554.83531152448,3365265.5278006354,254634.83531152448,3365345.5278006354,1,33.203,73.258,0
q_022,s80_x254594.835_y3365365.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254594.835_y3365365.528.png,254594.83531152448,3365365.5278006354,254554.83531152448,3365325.5278006354,254634.83531152448,3365405.5278006354,1,40.308,96.485,0
q_022,s80_x254654.835_y3365245.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365245.528.png,254654.83531152448,3365245.5278006354,254614.83531152448,3365205.5278006354,254694.83531152448,3365285.5278006354,1,17.145,58.651,0
q_022,s80_x254654.835_y3365305.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365305.528.png,254654.83531152448,3365305.5278006354,254614.83531152448,3365265.5278006354,254694.83531152448,3365345.5278006354,1,0.000,13.508,1
q_022,s80_x254654.835_y3365365.528,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254654.835_y3365365.528.png,254654.83531152448,3365365.5278006354,254614.83531152448,3365325.5278006354,254694.83531152448,3365405.5278006354,1,22.855,64.226,0
q_022,s120_x254584.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365265.528.png,254584.83531152448,3365265.5278006354,254524.83531152448,3365205.5278006354,254644.83531152448,3365325.5278006354,1,23.203,91.118,0
q_022,s120_x254584.835_y3365355.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254584.835_y3365355.528.png,254584.83531152448,3365355.5278006354,254524.83531152448,3365295.5278006354,254644.83531152448,3365415.5278006354,1,23.203,98.571,0
q_022,s120_x254674.835_y3365265.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365265.528.png,254674.83531152448,3365265.5278006354,254614.83531152448,3365205.5278006354,254734.83531152448,3365325.5278006354,1,0.000,37.762,1
q_022,s120_x254674.835_y3365355.528,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254674.835_y3365355.528.png,254674.83531152448,3365355.5278006354,254614.83531152448,3365295.5278006354,254734.83531152448,3365415.5278006354,1,0.000,53.290,1
q_022,s200_x254624.835_y3365275.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254624.835_y3365275.528.png,254624.83531152448,3365275.5278006354,254524.83531152448,3365175.5278006354,254724.83531152448,3365375.5278006354,1,0.000,51.023,1
q_022,s200_x254624.835_y3365425.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254624.835_y3365425.528.png,254624.83531152448,3365425.5278006354,254524.83531152448,3365325.5278006354,254724.83531152448,3365525.5278006354,1,22.855,130.230,0
q_022,s80_x254642.800_y3365233.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365233.601.png,254642.80039608278,3365233.6009922293,254602.80039608278,3365193.6009922293,254682.80039608278,3365273.6009922293,1,29.072,73.538,0
q_022,s80_x254642.800_y3365293.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365293.601.png,254642.80039608278,3365293.6009922293,254602.80039608278,3365253.6009922293,254682.80039608278,3365333.6009922293,1,0.000,26.819,1
q_022,s80_x254642.800_y3365353.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254642.800_y3365353.601.png,254642.80039608278,3365353.6009922293,254602.80039608278,3365313.6009922293,254682.80039608278,3365393.6009922293,1,10.928,56.838,0
q_022,s80_x254702.800_y3365233.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254702.800_y3365233.601.png,254702.80039608278,3365233.6009922293,254662.80039608278,3365193.6009922293,254742.80039608278,3365273.6009922293,1,29.072,77.326,0
q_022,s80_x254702.800_y3365293.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254702.800_y3365293.601.png,254702.80039608278,3365293.6009922293,254662.80039608278,3365253.6009922293,254742.80039608278,3365333.6009922293,1,0.000,35.927,1
q_022,s80_x254702.800_y3365353.601,80.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s80_x254702.800_y3365353.601.png,254702.80039608278,3365353.6009922293,254662.80039608278,3365313.6009922293,254742.80039608278,3365393.6009922293,1,10.928,61.661,0
q_022,s120_x254662.800_y3365253.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365253.601.png,254662.80039608278,3365253.6009922293,254602.80039608278,3365193.6009922293,254722.80039608278,3365313.6009922293,1,0.000,49.351,1
q_022,s120_x254662.800_y3365343.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254662.800_y3365343.601.png,254662.80039608278,3365343.6009922293,254602.80039608278,3365283.6009922293,254722.80039608278,3365403.6009922293,1,0.000,41.262,1
q_022,s120_x254752.800_y3365253.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254752.800_y3365253.601.png,254752.80039608278,3365253.6009922293,254692.80039608278,3365193.6009922293,254812.80039608278,3365313.6009922293,1,24.762,97.942,0
q_022,s120_x254752.800_y3365343.601,120.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s120_x254752.800_y3365343.601.png,254752.80039608278,3365343.6009922293,254692.80039608278,3365283.6009922293,254812.80039608278,3365403.6009922293,1,24.762,94.126,0
q_022,s200_x254702.800_y3365263.601,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-89.tif,/mnt/d/aiproject/imagematch/output/fixed_satellite_library_4flights_raw_multiscale/tiles_native/s200_x254702.800_y3365263.601.png,254702.80039608278,3365263.6009922293,254602.80039608278,3365163.6009922293,254802.80039608278,3365363.6009922293,1,0.000,52.298,1
