tile_id,scale_level_m,tile_size_m,image_path,source_tif,pixel_col_off,pixel_row_off,pixel_width,pixel_height,center_x,center_y,min_x,min_y,max_x,max_y,affine
s80_x255337.051_y3364672.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364672.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,540,144,144,255337.05124207112,3364672.665366566,255297.05124207112,3364632.665366566,255377.05124207112,3364712.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3364712.781254586]"
s80_x255337.051_y3364732.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364732.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,432,144,144,255337.05124207112,3364732.665366566,255297.05124207112,3364692.665366566,255377.05124207112,3364772.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3364772.9073692053]"
s80_x255337.051_y3364792.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364792.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,324,144,144,255337.05124207112,3364792.665366566,255297.05124207112,3364752.665366566,255377.05124207112,3364832.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3364833.0334838247]"
s80_x255337.051_y3364852.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364852.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,216,144,144,255337.05124207112,3364852.665366566,255297.05124207112,3364812.665366566,255377.05124207112,3364892.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3364893.159598444]"
s80_x255337.051_y3364912.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364912.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,109,144,144,255337.05124207112,3364912.665366566,255297.05124207112,3364872.665366566,255377.05124207112,3364952.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3364952.72898978]"
s80_x255337.051_y3364972.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3364972.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,1,144,144,255337.05124207112,3364972.665366566,255297.05124207112,3364932.665366566,255377.05124207112,3365012.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3365012.8551043994]"
s80_x255337.051_y3365032.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255337.051_y3365032.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,323,-107,144,144,255337.05124207112,3365032.665366566,255297.05124207112,3364992.665366566,255377.05124207112,3365072.665366566,"[0.5567232835131264, 0.0, 255296.87286264586, 0.0, -0.5567232835131264, 3365072.981219019]"
s80_x255397.051_y3364432.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364432.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,971,144,144,255397.05124207112,3364432.665366566,255357.05124207112,3364392.665366566,255437.05124207112,3364472.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364472.8335193917]"
s80_x255397.051_y3364492.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364492.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,863,144,144,255397.05124207112,3364492.665366566,255357.05124207112,3364452.665366566,255437.05124207112,3364532.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364532.959634011]"
s80_x255397.051_y3364552.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364552.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,755,144,144,255397.05124207112,3364552.665366566,255357.05124207112,3364512.665366566,255437.05124207112,3364592.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364593.0857486306]"
s80_x255397.051_y3364612.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364612.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,648,144,144,255397.05124207112,3364612.665366566,255357.05124207112,3364572.665366566,255437.05124207112,3364652.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364652.6551399664]"
s80_x255397.051_y3364672.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364672.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,540,144,144,255397.05124207112,3364672.665366566,255357.05124207112,3364632.665366566,255437.05124207112,3364712.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364712.781254586]"
s80_x255397.051_y3364732.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364732.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,432,144,144,255397.05124207112,3364732.665366566,255357.05124207112,3364692.665366566,255437.05124207112,3364772.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364772.9073692053]"
s80_x255397.051_y3364792.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364792.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,324,144,144,255397.05124207112,3364792.665366566,255357.05124207112,3364752.665366566,255437.05124207112,3364832.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364833.0334838247]"
s80_x255397.051_y3364852.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364852.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,216,144,144,255397.05124207112,3364852.665366566,255357.05124207112,3364812.665366566,255437.05124207112,3364892.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364893.159598444]"
s80_x255397.051_y3364912.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364912.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,109,144,144,255397.05124207112,3364912.665366566,255357.05124207112,3364872.665366566,255437.05124207112,3364952.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3364952.72898978]"
s80_x255397.051_y3364972.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3364972.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,1,144,144,255397.05124207112,3364972.665366566,255357.05124207112,3364932.665366566,255437.05124207112,3365012.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3365012.8551043994]"
s80_x255397.051_y3365032.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255397.051_y3365032.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,431,-107,144,144,255397.05124207112,3365032.665366566,255357.05124207112,3364992.665366566,255437.05124207112,3365072.665366566,"[0.5567232835131264, 0.0, 255356.99897726526, 0.0, -0.5567232835131264, 3365072.981219019]"
s80_x255457.051_y3364432.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364432.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,971,144,144,255457.05124207112,3364432.665366566,255417.05124207112,3364392.665366566,255497.05124207112,3364472.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364472.8335193917]"
s80_x255457.051_y3364492.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364492.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,863,144,144,255457.05124207112,3364492.665366566,255417.05124207112,3364452.665366566,255497.05124207112,3364532.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364532.959634011]"
s80_x255457.051_y3364552.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364552.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,755,144,144,255457.05124207112,3364552.665366566,255417.05124207112,3364512.665366566,255497.05124207112,3364592.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364593.0857486306]"
s80_x255457.051_y3364612.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364612.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,648,144,144,255457.05124207112,3364612.665366566,255417.05124207112,3364572.665366566,255497.05124207112,3364652.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364652.6551399664]"
s80_x255457.051_y3364672.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364672.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,540,144,144,255457.05124207112,3364672.665366566,255417.05124207112,3364632.665366566,255497.05124207112,3364712.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364712.781254586]"
s80_x255457.051_y3364732.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364732.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,432,144,144,255457.05124207112,3364732.665366566,255417.05124207112,3364692.665366566,255497.05124207112,3364772.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364772.9073692053]"
s80_x255457.051_y3364792.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364792.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,324,144,144,255457.05124207112,3364792.665366566,255417.05124207112,3364752.665366566,255497.05124207112,3364832.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364833.0334838247]"
s80_x255457.051_y3364852.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364852.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,216,144,144,255457.05124207112,3364852.665366566,255417.05124207112,3364812.665366566,255497.05124207112,3364892.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364893.159598444]"
s80_x255457.051_y3364912.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364912.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,109,144,144,255457.05124207112,3364912.665366566,255417.05124207112,3364872.665366566,255497.05124207112,3364952.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3364952.72898978]"
s80_x255457.051_y3364972.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3364972.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,1,144,144,255457.05124207112,3364972.665366566,255417.05124207112,3364932.665366566,255497.05124207112,3365012.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3365012.8551043994]"
s80_x255457.051_y3365032.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255457.051_y3365032.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,538,-107,144,144,255457.05124207112,3365032.665366566,255417.05124207112,3364992.665366566,255497.05124207112,3365072.665366566,"[0.5567232835131264, 0.0, 255416.56836860118, 0.0, -0.5567232835131264, 3365072.981219019]"
s80_x255517.051_y3364432.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364432.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,971,144,144,255517.05124207112,3364432.665366566,255477.05124207112,3364392.665366566,255557.05124207112,3364472.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364472.8335193917]"
s80_x255517.051_y3364492.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364492.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,863,144,144,255517.05124207112,3364492.665366566,255477.05124207112,3364452.665366566,255557.05124207112,3364532.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364532.959634011]"
s80_x255517.051_y3364552.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364552.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,755,144,144,255517.05124207112,3364552.665366566,255477.05124207112,3364512.665366566,255557.05124207112,3364592.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364593.0857486306]"
s80_x255517.051_y3364612.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364612.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,648,144,144,255517.05124207112,3364612.665366566,255477.05124207112,3364572.665366566,255557.05124207112,3364652.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364652.6551399664]"
s80_x255517.051_y3364672.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364672.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,540,144,144,255517.05124207112,3364672.665366566,255477.05124207112,3364632.665366566,255557.05124207112,3364712.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364712.781254586]"
s80_x255517.051_y3364732.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364732.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,432,144,144,255517.05124207112,3364732.665366566,255477.05124207112,3364692.665366566,255557.05124207112,3364772.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364772.9073692053]"
s80_x255517.051_y3364792.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364792.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,324,144,144,255517.05124207112,3364792.665366566,255477.05124207112,3364752.665366566,255557.05124207112,3364832.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364833.0334838247]"
s80_x255517.051_y3364852.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364852.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,216,144,144,255517.05124207112,3364852.665366566,255477.05124207112,3364812.665366566,255557.05124207112,3364892.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364893.159598444]"
s80_x255517.051_y3364912.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364912.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,109,144,144,255517.05124207112,3364912.665366566,255477.05124207112,3364872.665366566,255557.05124207112,3364952.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3364952.72898978]"
s80_x255517.051_y3364972.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3364972.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,1,144,144,255517.05124207112,3364972.665366566,255477.05124207112,3364932.665366566,255557.05124207112,3365012.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3365012.8551043994]"
s80_x255517.051_y3365032.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255517.051_y3365032.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,646,-107,144,144,255517.05124207112,3365032.665366566,255477.05124207112,3364992.665366566,255557.05124207112,3365072.665366566,"[0.5567232835131264, 0.0, 255476.6944832206, 0.0, -0.5567232835131264, 3365072.981219019]"
s80_x255577.051_y3364432.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364432.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,971,144,144,255577.05124207112,3364432.665366566,255537.05124207112,3364392.665366566,255617.05124207112,3364472.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364472.8335193917]"
s80_x255577.051_y3364492.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364492.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,863,144,144,255577.05124207112,3364492.665366566,255537.05124207112,3364452.665366566,255617.05124207112,3364532.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364532.959634011]"
s80_x255577.051_y3364552.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364552.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,755,144,144,255577.05124207112,3364552.665366566,255537.05124207112,3364512.665366566,255617.05124207112,3364592.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364593.0857486306]"
s80_x255577.051_y3364612.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364612.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,648,144,144,255577.05124207112,3364612.665366566,255537.05124207112,3364572.665366566,255617.05124207112,3364652.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364652.6551399664]"
s80_x255577.051_y3364672.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364672.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,540,144,144,255577.05124207112,3364672.665366566,255537.05124207112,3364632.665366566,255617.05124207112,3364712.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364712.781254586]"
s80_x255577.051_y3364732.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364732.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,432,144,144,255577.05124207112,3364732.665366566,255537.05124207112,3364692.665366566,255617.05124207112,3364772.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364772.9073692053]"
s80_x255577.051_y3364792.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364792.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,324,144,144,255577.05124207112,3364792.665366566,255537.05124207112,3364752.665366566,255617.05124207112,3364832.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364833.0334838247]"
s80_x255577.051_y3364852.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364852.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,216,144,144,255577.05124207112,3364852.665366566,255537.05124207112,3364812.665366566,255617.05124207112,3364892.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364893.159598444]"
s80_x255577.051_y3364912.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364912.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,109,144,144,255577.05124207112,3364912.665366566,255537.05124207112,3364872.665366566,255617.05124207112,3364952.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3364952.72898978]"
s80_x255577.051_y3364972.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3364972.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,1,144,144,255577.05124207112,3364972.665366566,255537.05124207112,3364932.665366566,255617.05124207112,3365012.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3365012.8551043994]"
s80_x255577.051_y3365032.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255577.051_y3365032.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,754,-107,144,144,255577.05124207112,3365032.665366566,255537.05124207112,3364992.665366566,255617.05124207112,3365072.665366566,"[0.5567232835131264, 0.0, 255536.82059784, 0.0, -0.5567232835131264, 3365072.981219019]"
s80_x255637.051_y3364432.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364432.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,971,144,144,255637.05124207112,3364432.665366566,255597.05124207112,3364392.665366566,255677.05124207112,3364472.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364472.8335193917]"
s80_x255637.051_y3364492.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364492.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,863,144,144,255637.05124207112,3364492.665366566,255597.05124207112,3364452.665366566,255677.05124207112,3364532.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364532.959634011]"
s80_x255637.051_y3364552.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364552.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,755,144,144,255637.05124207112,3364552.665366566,255597.05124207112,3364512.665366566,255677.05124207112,3364592.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364593.0857486306]"
s80_x255637.051_y3364612.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364612.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,648,144,144,255637.05124207112,3364612.665366566,255597.05124207112,3364572.665366566,255677.05124207112,3364652.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364652.6551399664]"
s80_x255637.051_y3364672.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364672.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,540,144,144,255637.05124207112,3364672.665366566,255597.05124207112,3364632.665366566,255677.05124207112,3364712.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364712.781254586]"
s80_x255637.051_y3364732.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364732.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,432,144,144,255637.05124207112,3364732.665366566,255597.05124207112,3364692.665366566,255677.05124207112,3364772.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364772.9073692053]"
s80_x255637.051_y3364792.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364792.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,324,144,144,255637.05124207112,3364792.665366566,255597.05124207112,3364752.665366566,255677.05124207112,3364832.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364833.0334838247]"
s80_x255637.051_y3364852.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364852.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,216,144,144,255637.05124207112,3364852.665366566,255597.05124207112,3364812.665366566,255677.05124207112,3364892.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364893.159598444]"
s80_x255637.051_y3364912.665,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x255637.051_y3364912.665.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-90.tif,862,109,144,144,255637.05124207112,3364912.665366566,255597.05124207112,3364872.665366566,255677.05124207112,3364952.665366566,"[0.5567232835131264, 0.0, 255596.94671245944, 0.0, -0.5567232835131264, 3364952.72898978]"
